date,storageCapacity,storageCapacityAdded,cumulativeRenewableEnergyPurchase,energyIntensityEstimate,energyConsumptionRateEstimate,energyUsedSealDataEstimate,cumulativeEnergyUseEstimate,energyUsedStoreDataEstimate,close,volume
2021-04-04,4437221631,36243712,427714002.4,26.47662561,109414.2495,55397.42648,306001127.6,14293.17832,183.776642,4140406184
2021-04-05,4473785274,36771456,431625642.5,26.60856788,110865.5884,56204.06735,308661903.8,14410.95712,176.778198,2821760773
2021-04-06,4509863078,35821728,435537282.6,25.89653058,108768.9838,54752.4366,311272361.4,14527.17095,166.026062,2355666427
2021-04-07,4546124800,36825920,439448922.7,26.30243971,111362.1271,56287.31394,313945054.5,14643.97721,156.494781,4802184132
2021-04-08,4583661292,37724896,443360562.9,26.63686274,113709.2306,57661.37179,316674078.2,14764.88975,154.596664,2208289182
2021-04-09,4621297256,37839072,447272203,26.52781538,114173.5543,57835.88638,319414245.6,14886.12272,172.519867,2959637615
2021-04-10,4658125096,35668224,451183843.1,25.16020344,109150.4237,54517.81034,322033857.8,15004.75256,174.755371,3195299598
2021-04-11,4693381901,33260384,455095483.3,23.69009259,103550.6388,50837.49913,324519075,15118.32178,179.184311,1789587132
2021-04-12,4726261661,35614784,459007123.4,24.84663004,109366.7699,54436.1289,327143879.4,15224.23406,168.178284,2782663231
2021-04-13,4762955618,36160512,462918763.5,24.99227244,110861.9239,55270.25778,329804567.6,15342.43264,163.96521,2034227437
2021-04-14,4799142881,36591360,466830403.6,25.07608946,112078.8383,55928.79602,332494461.8,15458.99905,168.193771,2750656180
2021-04-15,4836290108,37402336,470742043.8,25.3572588,114212.7997,57168.34851,335235571.1,15578.6577,171.222122,1893400609
2021-04-16,4873340378,36632832,474653683.9,24.79890475,112553.5963,55992.18473,337936859.5,15698.00403,183.253845,5127405690
2021-04-17,4910829466,38002496,478565324,25.36969193,116029.9691,58085.67506,340721580.8,15818.76388,182.68866,2558531808
2021-04-18,4947673367,36544928,482476964.2,24.46213417,112718.5763,55857.8261,343426828.7,15937.44545,156.309326,3995571137
2021-04-19,4985580582,38556416,486388604.3,25.35700802,117737.2474,58932.32516,346252524.8,16059.55217,154.857834,2194829249
2021-04-20,5023257386,37221760,490300244.4,24.52294222,114725.0185,56892.34351,349005927.4,16180.91669,153.701645,2182419056
2021-04-21,5061852721,39280352,494211884.5,25.42525874,119860.205,60038.83962,351882574.5,16305.23998,148.277863,1660844474
2021-04-22,5100555917,38752544,498123524.7,25.00690205,118789.3583,59232.10093,354733521.2,16429.91072,145.826233,2004357354
2021-04-23,5139109627,37859488,502035164.8,24.41227533,116841.2707,57867.09162,357537713.9,16554.09993,138.894791,2636435225
2021-04-24,5176954635,37990592,505946804.9,24.33876373,117347.2737,58067.48015,360354050.6,16676.00627,133.53949,1340510563
2021-04-25,5215065624,38754240,509858445.1,24.57788532,119372.5363,59234.69321,363218993.6,16798.76939,133.92662,947130301
2021-04-26,5253853428,38562208,513770085.2,24.3423446,119107.8784,58941.17806,366077584.8,16923.71266,154.290405,1693345369
2021-04-27,5292095543,37261856,517681725.3,23.57255511,116180.8277,56953.62904,368865926.8,17046.89816,152.286957,1201165878
2021-04-28,5327576887,35152800,521593365.4,22.43169381,111299.1697,53730.00022,371537108.8,17161.19067,150.940002,1077547043
2021-04-29,5363841605,37463296,525505005.6,23.42665228,117027.0631,57261.52404,374345760.5,17278.00658,149.798523,939555056
2021-04-30,5401861941,37291136,529431645.7,23.2178673,116806.2107,56998.38264,377149111.6,17400.47768,163.893555,1827451213
2021-05-01,5438882766,37162976,533062361.8,23.03607671,116685.8903,56802.49393,379949575.1,17519.72917,164.376724,1100844275
2021-05-02,5475425155,36154912,536693078,22.44419677,114451.6464,55261.69834,382696416.6,17637.43951,162.581589,1041944826
2021-05-03,5512884283,39072704,540323794.1,23.69233061,121642.9072,59721.45588,385615848.6,17758.10285,160.305832,1034803009
2021-05-04,5551762457,37891648,543954510.3,23.01629797,119005.3476,57916.24722,388471979,17883.33723,140.924927,1731008815
2021-05-05,5589338356,37234336,547585226.4,22.59505317,117618.0293,56911.56555,391294813.8,18004.37671,152.309418,1448763823
2021-05-06,5626422113,37856384,551215942.5,22.76679058,119298.2997,57862.34725,394157975.1,18123.83091,153.511963,2210232709
2021-05-07,5664732334,38388672,554846658.7,22.89166057,120769.3758,58675.93349,397056442.3,18247.23579,150.427643,1156418679
2021-05-08,5703886630,39978272,558477374.8,23.48987756,124781.95,61105.5894,400051211.3,18373.35961,148.015884,997835908
2021-05-09,5743629377,39428864,562108091,23.11844413,123664.5271,60265.83576,403019162.2,18501.37895,146.416107,1060946907
2021-05-10,5783035141,39039072,565738807.1,22.82424257,122928.4302,59670.05038,405969446.7,18628.3128,135.719299,1306838547
2021-05-11,5823016843,41188544,569369523.2,23.65594327,128288.7125,62955.45385,409048378.1,18757.10185,143.126099,1089890299
2021-05-12,5863876459,39994784,573000239.4,23.0043939,125630.6878,61130.8275,412063516.9,18888.71885,126.860405,1247505379
2021-05-13,5903424747,40026528,576630955.5,22.90051602,125906.8707,61179.34725,415085284,19016.1118,117.703171,3823184458
2021-05-14,5943643738,39710784,580261671.7,22.64541973,125352.5794,60696.74202,418093748.1,19145.66521,120.49752,1506617607
2021-05-15,5982846611,38060096,583892387.8,21.82170807,121589.6869,58173.71493,421011902.8,19271.9455,110.35968,1295389301
2021-05-16,6022010718,40889248,587523103.9,22.92562397,128576.861,62497.98889,424097749.7,19398.10092,107.695923,1328009460
2021-05-17,6062013278,39169984,591153820.1,22.07940132,124653.4511,59870.14544,427089434.7,19526.95717,99.48632,1506412463
2021-05-18,6101884638,41109568,594784536.2,22.78964338,129509.5075,62834.7414,430197665.2,19655.3908,100.091484,1203826450
2021-05-19,6143534208,41388896,598415252.4,22.78910941,130390.4441,63261.68587,433327038.2,19789.55239,65.360855,2849056807
2021-05-20,6184913848,41288160,602045968.5,22.63100426,130357.9767,63107.71392,436455632,19922.84449,89.00901,3055089930
2021-05-21,6225394971,39449856,605676684.6,21.75829109,126151.327,60297.9214,439483266,20053.24228,76.721237,2081107862
2021-05-22,6264034244,38746400,609307400.8,21.36821196,124658.6549,59222.71001,442475075.9,20177.70711,72.308556,1365775483
2021-05-23,6303849647,40564896,612938116.9,22.01084482,129223.8537,62002.22659,445576450.7,20305.96048,65.106728,1737007698
2021-05-24,6343847215,39367200,616568833.1,21.41984141,126552.0242,60171.58418,448613701.5,20434.80065,74.780365,1740396248
2021-05-25,6382965385,39401632,620199549.2,21.33574799,126832.4823,60224.21246,451657683.2,20560.8081,71.935547,1467801610
2021-05-26,6423094267,39926144,623830265.3,21.44678728,128294.0958,61025.91332,454736743.8,20690.07125,74.758377,1077954768
2021-05-27,6462137194,39014080,627460981.5,20.98634999,126302.8689,59631.85086,457768014.8,20815.83633,71.175743,771726865
2021-05-28,6501487532,39224608,631091697.6,20.97563231,127007.0783,59953.63659,460816186.9,20942.59164,66.820404,908945043
2021-05-29,6540108138,37915136,634722413.8,20.36793101,124060.0565,57952.14792,463793630.4,21066.99633,68.212379,783841320
2021-05-30,6577793847,37952704,638353129.9,20.29706553,124340.7957,58009.56948,466777811.6,21188.38954,68.422081,651860281
2021-05-31,6615670305,37196768,642010111.2,19.91752869,122718.3296,56854.14398,469723053.6,21310.39719,72.690613,812347345
2021-06-01,6653663236,39870112,645669659.6,20.8700675,129325.6887,60940.27009,472826872.4,21432.78002,69.211021,647880398
2021-06-02,6694832428,40194176,649329208,20.89984499,130311.5487,61435.59219,475954351.8,21565.39422,70.053764,572727004
2021-06-03,6732335235,36497056,652988756.4,19.39867778,121629.2399,55784.65518,478873455.6,21686.19826,89.32058,2389383066
2021-06-04,6770527342,40311680,656648304.8,20.77161203,130976.3334,61615.19353,482016889.8,21809.22267,87.866524,2768259669
2021-06-05,6810405312,39197952,660307853.2,20.26041226,128505.3969,59912.89369,485101021.6,21937.67759,88.244629,1276824025
2021-06-06,6850105439,39531840,663967401.6,20.30005455,129507.4021,60423.23148,488209201.4,22065.55964,87.023476,591943303
2021-06-07,6889900627,40432960,667626950,20.55116533,131871.0734,61800.56637,491374109.5,22193.7479,81.864487,1143664054
2021-06-08,6930038653,39574016,671286498.4,20.14422269,130012.8567,60487.69624,494494420.2,22323.04051,76.222862,1605805894
2021-06-09,6969764475,40167584,674946046.8,20.27979321,131638.1453,61394.94712,497653738,22451.00533,77.572128,1149778485
2021-06-10,7009062050,37816640,678605595.2,19.3322875,126195.329,57801.59974,500682428,22577.59068,73.382317,775008531
2021-06-11,7045965068,36378400,682265143.6,18.73352239,122930.6165,55603.29305,503632764.8,22696.46268,70.816826,549192056
2021-06-12,7082570134,37082144,685924692,18.92079026,124804.5117,56678.94464,506628075.2,22814.37492,69.721138,640431115
2021-06-13,7119804208,36896064,689584240.4,18.78289699,124546.2792,56394.52694,509617187.9,22934.31331,73.185097,469759272
2021-06-14,7157093406,37678400,693243788.8,18.99498029,126612.2313,57590.30405,512655883.6,23054.42928,74.556,502357204
2021-06-15,7195510477,39362848,696903337.2,19.52574522,130848.6837,60164.93228,515796254.2,23178.17835,74.318108,730160957
2021-06-16,7234555462,39065376,700562885.6,19.34372399,130332.3023,59710.25525,518924231.7,23303.95005,69.628685,500558931
2021-06-17,7273581448,38546816,704222434,19.08537271,129285.2805,58917.65185,522027080.6,23429.66056,68.880341,447547524
2021-06-18,7311310791,37280736,707881982.4,18.56871397,126437.879,56982.48655,525061591.7,23551.19432,65.678658,493671224
2021-06-19,7348858408,37870816,711541530.8,18.70847907,128043.7817,57884.40613,528134644.6,23672.1427,64.93502,385465336
2021-06-20,7387208817,38416416,715201079.2,18.82985058,129547.0058,58718.33936,531243774.9,23795.67704,63.315895,607250404
2021-06-21,7425209769,37528064,718860627.6,18.45300247,127607.4109,57360.51998,534306354.9,23918.08571,46.222328,1211512215
2021-06-22,7462455866,37444320,722520176,18.35908869,127594.8147,57232.51979,537368632.5,24038.06284,49.314754,1302930143
2021-06-23,7499560061,37075872,726179724.4,18.16853363,126898.2973,56669.35808,540414193.8,24157.58287,58.006371,1030884577
2021-06-24,7536694980,37158016,729839272.8,18.13385271,127283.2199,56794.91272,543468993.1,24277.20187,57.141617,698643625
2021-06-25,7574522866,38035744,733498821.2,18.36898983,129580.8083,58136.49363,546578934.6,24399.05306,52.157543,704937018
2021-06-26,7612587256,37935200,737158369.6,18.27026205,129532.0355,57982.81514,549687705.6,24521.66607,52.975452,543457519
2021-06-27,7649994156,36695104,740817918,17.78979017,126745.3571,56087.36561,552729596.2,24642.16118,56.127647,515856078
2021-06-28,7686353039,35983712,744477466.4,17.49284926,125222.1084,55000.02428,555734928.9,24759.28041,56.342426,550855065
2021-06-29,7720377803,32166752,748137014.8,16.16578712,116234.6304,49165.91543,558524561.8,24868.88098,64.280266,919971075
2021-06-30,7747598769,22253920,751814828.4,12.83131002,92584.49238,34014.4491,560746590.9,24956.56515,60.372555,944427532
2021-07-01,7775063653,35096960,756702322.3,17.06134946,123542.8062,53644.65045,563711620.2,25045.03504,56.82608,552219219
2021-07-02,7814262119,42108352,761589816.3,19.31492408,140566.2667,64361.35278,567085212.9,25171.30114,57.194809,354599522
2021-07-03,7857642904,43704768,766477310.3,19.76176105,144616.5717,66801.42674,570556013.1,25311.03932,58.858742,352221812
2021-07-04,7900740976,42415168,771364804.3,19.26300815,141739.8805,64830.31183,573957772.6,25449.86683,58.772308,322262854
2021-07-05,7943520670,43820384,776252298.3,19.64432467,145328.3235,66978.14233,577445654.8,25587.66878,56.096802,403080465
2021-07-06,7988574049,47208960,781139792.3,20.65712133,153687.7299,72157.47909,581134163,25732.79473,57.038994,332161267
2021-07-07,8038121749,51270752,786027286.3,21.86528699,163685.3804,78365.80631,585062615,25892.39778,56.416328,248241531
2021-07-08,8091039637,53742432,790914780.3,22.54492276,169884.2865,82143.69504,589139840.9,26062.85688,53.88549,323216760
2021-07-09,8144824276,54304416,795802274.2,22.60969165,171504.8825,83002.67072,593255961.1,26236.10796,55.207897,231960437
2021-07-10,8198930885,53382848,800689768.2,22.20670169,169567.0302,81594.08168,597325572.8,26410.39617,54.264488,175087675
2021-07-11,8251964577,52659616,805577262.2,21.8730552,168099.6984,80488.64327,601359968.5,26581.2283,55.09626,137700134
2021-07-12,8304910819,53159360,810464756.2,21.92327632,169566.6972,81252.48698,605429572.3,26751.77873,52.528614,212758160
2021-07-13,8357719961,52801344,815352250.2,21.70868809,168974.6377,80705.27026,609484966.5,26921.88754,50.941856,248919726
2021-07-14,8411527116,54911072,820239744.2,22.25081855,174309.4657,83929.92622,613668396.8,27095.21115,49.674278,314370355
2021-07-15,8467258090,56506080,825127238.2,22.62548039,178418.8504,86367.8481,617950452.4,27274.73176,47.173065,279721477
2021-07-16,8523020355,54941216,830014732.2,22.03989419,174945.6551,83976.00042,622149151.2,27454.35317,45.8703,218063774
2021-07-17,8577659102,53649440,834902226.1,21.54605383,172122.1066,82001.55956,626280084.7,27630.3555,45.615139,190859197
2021-07-18,8630054244,51658688,839789720.1,20.85383632,167609.8804,78958.75485,630302724.7,27799.13073,46.892002,212367005
2021-07-19,8681847240,51411360,844677214.1,20.68842053,167278.2998,78580.72142,634317406.8,27965.96633,44.647362,212159653
2021-07-20,8733086503,51504352,849564708.1,20.62633358,167760.584,78722.8569,638343663.7,28131.01824,41.262764,323857323
2021-07-21,8784834313,52528000,854452202.1,20.837063,170478.7333,80287.47216,642435156.3,28297.70829,46.171818,466763062
2021-07-22,8838233612,54286816,859339696.1,21.25673386,174969.4158,82975.76965,646634425.3,28469.71811,45.620296,264193100
2021-07-23,8893408576,55879104,864227190.1,21.61987369,179069.4614,85409.53409,650932095.5,28647.44771,47.376389,292789069
2021-07-24,8949547916,55866816,869114684.1,21.51478028,179323.8865,85390.75225,655235871.9,28828.28375,49.526295,553316334
2021-07-25,9004311665,53818464,874002178,20.83080246,174685.4164,82259.90767,659428324.9,29004.68874,49.005375,411540069
2021-07-26,9058360328,54045632,878889672,20.80352962,175503.8904,82607.12714,663640421.3,29178.79029,49.129223,858305859
2021-07-27,9111411915,52842240,883777166,20.37370536,172884.4101,80767.77857,667789650.1,29349.68006,49.637131,398284564
2021-07-28,9165558279,55887072,888664660,21.14139991,180464.9206,85421.71294,672120811.3,29524.09633,49.517242,423560400
2021-07-29,9222331856,56903456,893552154,21.32865102,183191.0552,86975.22539,676517399.9,29706.97537,49.371132,219746908
2021-07-30,9279436167,56805504,898439648,21.20361565,183244.7927,86825.5087,680915278.1,29890.91978,51.307907,311593317
2021-07-31,9335921283,56196832,903359750.7,20.9401922,182069.8251,85895.17181,685284957,30072.86964,52.200218,414724199
2021-08-01,9390493878,53146624,908091794,20.01311037,175026.2364,81233.02039,689485589.7,30248.65888,53.937824,988440853
2021-08-02,9443686863,53448960,912823837.4,20.01346068,176020.7635,81695.13189,693710091,30420.00412,54.483311,393322140
2021-08-03,9497049394,53387840,917555880.8,19.91493703,176143.9635,81601.7118,697937549.1,30591.89551,54.177982,315956132
2021-08-04,9551249043,54777376,922287924.1,20.20759923,179752.5331,83725.57589,702251613,30766.48342,56.454807,444570015
2021-08-05,9606443825,55951264,927019967.5,20.43755645,182848.6454,85519.82849,706639983.6,30944.27685,57.844742,431485997
2021-08-06,9662760448,55712672,931752010.8,20.28646794,182560.9058,85155.14777,711021448.5,31125.68396,64.126648,869700434
2021-08-07,9715756294,52421344,936484054.2,19.33255973,174930.728,80124.45166,715219788.9,31296.39417,69.249519,1246340396
2021-08-08,9770659176,56071328,941216097.6,20.2169908,183967.2464,85703.34271,719635005.9,31473.24734,64.46962,687456584
2021-08-09,9826809265,56580672,945948140.9,20.26605308,185473.485,86481.85973,724086372.7,31654.118,67.768356,729561124
2021-08-10,9884129144,57106016,950680184.3,20.31696727,187024.0348,87284.83228,728574952.8,31838.7568,66.718857,621114680
2021-08-11,9941018863,57221504,955412227.7,20.26170833,187588.8786,87461.35222,733077089.1,32022.00996,71.951958,1096287776
2021-08-12,9999268165,59241216,960144271,20.695758,192730.1605,90548.42142,737702616.2,32209.64261,68.313103,1058638271
2021-08-13,10056918619,55273440,964876314.4,19.59167636,183500.2515,84483.79484,742106625.4,32395.34626,74.523773,723557089
2021-08-14,10110790655,53075232,969608357.7,18.95602553,178497.6626,81123.89986,746390572.3,32568.87886,72.532333,855022864
2021-08-15,10163811085,52694400,974340401.1,18.78892116,177851.9202,80541.80957,750659021.3,32739.66827,73.186211,672827204
2021-08-16,10217005267,55457120,979072444.5,19.41610825,184750.6317,84764.54421,755093039.6,32911.01737,73.489769,950408693
2021-08-17,10274746740,58682368,983804487.8,20.14632466,192782.2675,89694.23902,759719817.3,33097.0142,69.557838,786424262
2021-08-18,10332806032,57676704,988536531.2,19.81285697,190662.6001,88157.11176,764295722.9,33284.03479,67.577591,688364740
2021-08-19,10391008027,58454912,993268574.6,19.92526916,192824.4082,89346.57934,768923512,33471.51506,70.448517,457961552
2021-08-20,10450576472,60106336,998000617.9,20.24981622,197088.5815,91870.73139,773653641.3,33663.39693,73.149849,527730479
2021-08-21,10510535008,60300672,1002732661,20.21291758,197858.1565,92167.76813,778402240.4,33856.53537,78.196701,926971126
2021-08-22,10569595155,57155360,1007464705,19.36355151,190609.0418,87360.2531,782976860.6,34046.77991,77.239769,878396331
2021-08-23,10626373537,57135008,1012196748,19.28416862,190847.3476,87329.14568,787557200.2,34229.67444,79.983803,982898796
2021-08-24,10684611084,59434432,1016928791,19.76317571,196659.7943,90843.74628,792277038.6,34417.26922,74.424599,890252684
2021-08-25,10744077766,59045472,1021660835,19.59056438,196027.1477,90249.23259,796981693.4,34608.8233,76.393562,663545425
2021-08-26,10803533955,60888320,1026392878,19.95215579,200750.1131,93065.97047,801799699.6,34800.34358,72.440079,745644637
2021-08-27,10866340810,63561440,1031124921,20.5020772,207482.4256,97151.7542,806779281.3,35002.65702,75.150642,625776666
2021-08-28,10929067713,62429120,1035856965,20.14861519,205082.4274,95421.03705,811701263.1,35204.71292,73.950935,383214018
2021-08-29,10991245894,60983936,1040589008,19.72656065,201928.8752,93212.11666,816547559.5,35405.00127,73.672806,480460797
2021-08-30,11052584212,63170976,1045321052,20.15707862,207487.3157,96554.94169,821527258.6,35602.58426,71.132118,418788170
2021-08-31,11115641251,62270496,1050084704,19.86480043,205645.3331,95178.58502,826462750.1,35805.7036,75.947006,967841990
2021-09-01,11177513349,61647744,1053253050,19.64134146,204463.8212,94226.72727,831369885.3,36005.006,78.735229,763066232
2021-09-02,11240304958,63840192,1056421397,20.06453682,210042.5891,97577.81827,836410911,36207.27033,77.444252,558559234
2021-09-03,11305047476,65612768,1059589744,20.38473503,214623.6573,100287.1475,841561882.5,36415.81893,77.744698,575359806
2021-09-04,11369471220,62892832,1062758090,19.68357969,208422.4418,96129.80693,846564024.6,36623.34069,94.900063,2157334695
2021-09-05,11431999520,61474848,1065926437,19.28602058,205335.9319,93962.46092,851492090.4,36824.75685,113.604744,3834940578
2021-09-06,11492255763,59825184,1069094783,18.84350387,201681.9696,91440.99899,856332461,37018.85426,106.24044,2907164979
2021-09-07,11550792646,57704640,1072263130,18.30249473,196889.3423,88199.8111,861057808.5,37207.41327,83.971397,4657342604
2021-09-08,11610223240,61703488,1075431477,19.12406796,206785.9268,94311.9303,866020674.2,37398.8511,88.206604,3515736524
2021-09-09,11673153017,63939616,1078599823,19.54383301,212470.2122,97729.78487,871119962.8,37601.5605,88.571609,2036642823
2021-09-10,11738170303,66155072,1081768170,19.9519749,218115.4482,101116.0429,876354737.3,37810.99418,82.488327,1740077077
2021-09-11,11804744344,65905152,1084936517,19.81552722,217852.3995,100734.0477,881583198.6,38025.44248,81.744705,1100689745
2021-09-12,11868824255,62172736,1088104863,18.92757394,209219.799,95029.16179,886604477.3,38231.85669,83.781456,1069499638
2021-09-13,11931328396,63178496,1091273210,19.074067,211949.4204,96566.43578,891691266.9,38433.19503,78.252686,1419678092
2021-09-14,11994141941,63515552,1094441557,19.07502237,213075.9189,97081.61577,896805092.5,38635.53002,80.841232,771272601
2021-09-15,12058685471,64949888,1097609903,19.3084729,216844.3069,99273.95531,902009359.5,38843.43764,86.353867,1516687463
2021-09-16,12123705613,65042752,1100778250,19.25377943,217395.9778,99415.89515,907226866.6,39052.88052,84.733452,1650376976
2021-09-17,12188701074,64718304,1103946597,19.11147881,216946.1011,98919.98611,912433576.7,39262.2439,85.703537,1021410145
2021-09-18,12252884691,63494592,1107114943,18.78247892,214334.1568,97049.57903,917577600,39468.99217,84.357841,780146355
2021-09-19,12316493913,63532576,1110283290,18.72146681,214746.9968,97107.63644,922731531.5,39673.89019,83.519791,533405612
2021-09-20,12379415795,62653024,1113451637,18.47084001,212954.5516,95763.26759,927842444.2,39876.57416,74.071091,1784120954
2021-09-21,12441691730,61785472,1116619983,18.22589744,211187.6359,94437.24039,932910951,40077.1774,69.445244,1371083511
2021-09-22,12503191910,61797824,1119788330,18.16550408,211528.3009,94456.12005,937987633.6,40275.28178,74.583542,919142112
2021-09-23,12565627517,63170976,1122956676,18.38379839,215139.2054,96554.94169,943150978.1,40476.39936,74.838516,826347298
2021-09-24,12628977004,62669184,1126125023,18.21644136,214255.4326,95787.96767,948293112,40680.46073,63.301563,2166418674
2021-09-25,12691065063,61374720,1129293370,17.89107384,211463.107,93809.41828,953368230,40880.45878,60.451473,1176618666
2021-09-26,12750851637,58333440,1132461716,17.21807376,204467.3114,89160.91304,958275448.8,41073.04329,55.733105,2555948336
2021-09-27,12808924036,58086784,1135630063,17.11501305,204169.1002,88783.90674,963175510.4,41260.1061,59.123135,1960946115
2021-09-28,12867059220,58546944,1138798410,17.15436752,205567.3513,89487.2475,968109130.1,41447.37116,55.437572,1307039105
2021-09-29,12926568227,60581440,1141966756,17.50593057,210750.481,92596.9136,973167145.1,41639.06157,57.068401,950215363
2021-09-30,12988115387,62077984,1145135103,17.74559992,214652.996,94884.3362,978318820.5,41837.31728,60.012264,1011617258
2021-10-01,13049722764,60530048,1147426328,17.38182078,211249.9832,92518.36247,983388823.4,42035.76697,71.518196,1508537847
2021-10-02,13109009813,58503296,1149717553,16.92939774,206686.2221,89420.53284,988349296.1,42226.74241,69.962685,1517690208
2021-10-03,13167328298,58502592,1152008777,16.87832977,206979.4659,89419.45679,993316806.5,42414.59791,69.079216,961795283
2021-10-04,13226239912,58923104,1154300002,16.9092598,208286.5004,90062.19677,998315685.8,42604.364,69.53907,1124743308
2021-10-05,13284426638,56875584,1156591227,16.46184248,203667.3378,86932.62388,1003203705,42791.79509,70.963654,1032855567
2021-10-06,13339651059,54100064,1158882452,15.88005999,197286.2138,82690.32482,1007938577,42969.68399,71.891983,1430505800
2021-10-07,13391732148,49430240,1161173676,14.94091567,186343.4358,75552.63893,1012410823,43137.4476,71.455704,1163159199
2021-10-08,13440866338,50236064,1163464901,15.06062751,188525.6556,76784.31674,1016935441,43295.71865,79.360229,1900433977
2021-10-09,13492063383,51769120,1165756126,15.31686032,192463.4448,79127.54685,1021554567,43460.63457,76.709297,1005022676
2021-10-10,13543908846,51083360,1168047351,15.14855254,191080.0252,78079.38326,1026140490,43627.63917,69.883102,994754810
2021-10-11,13594388241,50516352,1170338576,15.00499623,189974.666,77212.72854,1030699885,43790.2434,73.247536,1120404289
2021-10-12,13643985094,48317888,1172629800,14.55501301,184949.8419,73852.44227,1035138684,43950.00478,69.774307,1056121688
2021-10-13,13691764455,47844576,1174921025,14.43409805,184055.6699,73128.99908,1039556023,44103.91166,68.278465,1501122446
2021-10-14,13738496065,45162336,1177212250,13.90041696,177855.4392,69029.27571,1043824556,44254.44352,70.281784,924782998
2021-10-15,13783955408,45975936,1179503475,14.02456983,180037.7342,70272.8389,1048145464,44400.87716,67.232613,1041856668
2021-10-16,13830120872,46047200,1181794700,14.00915858,180442.2181,70381.76378,1052476080,44549.58535,66.516518,533355479
2021-10-17,13874997976,43336960,1184085924,13.47810595,174165.4172,66239.24325,1056656052,44694.14348,63.418892,634070585
2021-10-18,13916393180,39873536,1186377149,12.81290512,166063.5932,60945.50357,1060641581,44827.48571,63.392326,586411728
2021-10-19,13956273692,40215648,1188668374,12.85497076,167086.2457,61468.4115,1064651653,44955.94882,62.967365,407047077
2021-10-20,13996422210,40213216,1190959599,12.83322525,167283.4521,61464.69426,1068666458,45085.27522,66.841316,730503870
2021-10-21,14035600564,37988736,1193250824,12.40419072,162143.5082,58064.64331,1072557904,45211.47654,63.603432,746950880
2021-10-22,14073771518,38801856,1195542048,12.53414361,164287.7919,59307.47284,1076500813,45334.43281,65.844147,622414511
2021-10-23,14112966285,39330720,1197833273,12.6109711,165755.1248,60115.8256,1080478939,45460.687,64.856743,361307791
2021-10-24,14152071456,38765152,1200124498,12.48815666,164595.6984,59251.37188,1084429237,45586.65257,62.65847,624235124
2021-10-25,14190321108,37036992,1202415723,12.15533561,160642.0758,56609.93116,1088284649,45709.86235,63.924484,481655636
2021-10-26,14225143004,35085696,1204706947,11.78542721,156135.6591,53627.43377,1092031907,45822.03064,62.827206,587019794
2021-10-27,14262976788,39084768,1206998172,12.49101563,165923.56,59739.89534,1096014075,45943.90083,55.309811,1317941098
2021-10-28,14302127881,38457376,1209289397,12.35865691,164616.0069,58780.94549,1099964861,46070.01433,58.174435,836074537
2021-10-29,14340779257,39117120,1211580622,12.45852175,166394.6642,59789.34441,1103958335,46194.51814,59.851173,630183079
2021-10-30,14379265000,37544128,1213871847,12.15784235,162814.5919,57385.07332,1107865888,46318.48842,60.741985,370765111
2021-10-31,14415559567,34756608,1216163071,11.64265899,156308.938,53124.43263,1111617304,46435.40048,64.410339,1370697316
2021-11-01,14449728869,34500960,1218454296,11.58238161,155868.2639,52733.68233,1115358144,46545.46663,63.927395,589412734
2021-11-02,14484564961,35116160,1220745521,11.67702314,157520.734,53673.99708,1119138644,46657.68065,64.783234,743209926
2021-11-03,14520793934,38217600,1223036746,12.21177549,165146.4733,58414.45507,1123102161,46774.38142,64.055214,726566141
2021-11-04,14559891880,38465248,1225327971,12.23739098,165938.4831,58792.97761,1127084687,46900.32372,62.52943,499573073
2021-11-05,14597427893,36957280,1227619195,11.95370888,162509.6457,56488.09376,1130984921,47021.23473,63.658596,639148531
2021-11-06,14633719845,35560704,1229910420,11.69162609,159341.8239,54353.46924,1134809126,47138.13836,61.931377,775265095
2021-11-07,14667815837,32673760,1232201645,11.16992943,152586.4636,49940.86195,1138471203,47247.96837,62.594185,448991442
2021-11-08,14700706011,33327328,1234492870,11.27164153,154321.1643,50939.82103,1142174913,47353.9142,64.351021,644839238
2021-11-09,14734280655,33912064,1236784094,11.36058648,155894.1506,51833.57246,1145916375,47462.06485,66.751205,1295597969
2021-11-10,14768432914,34132064,1239075319,11.38525591,156594.8018,52169.83586,1149674652,47572.0761,63.600456,1490692538
2021-11-11,14802369046,33890304,1241366544,11.32952001,156186.2755,51800.31295,1153423124,47681.39117,63.03603,592817152
2021-11-12,14836196049,33543296,1243657769,11.25580327,155524.6339,51269.92164,1157155718,47790.35471,62.794655,821030367
2021-11-13,14869341775,32980256,1245948994,11.14525005,154341.1353,50409.33189,1160859907,47897.12373,63.029873,351494223
2021-11-14,14901131850,30130080,1248240218,10.64021429,147662.3454,46052.92338,1164403805,47999.52592,62.564407,361862653
2021-11-15,14930960492,29857312,1250531443,10.58273397,147158.6365,45636.00567,1167935614,48095.60994,60.822262,458987137
2021-11-16,14960514194,29364000,1252822668,10.4875921,146124.2982,44881.99308,1171442598,48190.80832,56.239548,1411856595
2021-11-17,14990583523,31602272,1255113893,10.86217292,151647.544,48303.12468,1175082141,48287.66764,56.160442,741198961
2021-11-18,15023746294,34121120,1257405118,11.28217909,157859.7318,52153.10829,1178870777,48394.49156,51.763981,1530027308
